geo;age;population_group;education_attainment;time;population
zaf;116;White;Unspecified;2001;0
zaf;116;Black African;No schooling;2001;7.525535
zaf;116;Black African;Some primary;2001;3.837156
zaf;116;Black African;Complete primary;2001;0
zaf;116;Black African;Some secondary;2001;6.710058
zaf;116;Black African;Grade 12/Std 10;2001;1.137476
zaf;116;Black African;Higher;2001;0
zaf;116;Black African;Not applicable;2001;0
zaf;116;Black African;Unspecified;2001;0
zaf;117;White;No schooling;2001;0
zaf;117;White;Some primary;2001;0
zaf;117;White;Complete primary;2001;0
zaf;117;White;Some secondary;2001;4.46154
zaf;117;White;Grade 12/Std 10;2001;2.377517
zaf;117;White;Higher;2001;0
zaf;117;White;Not applicable;2001;0
zaf;117;White;Unspecified;2001;0
zaf;117;Black African;No schooling;2001;7.866994
zaf;117;Black African;Some primary;2001;2.427502
zaf;117;Black African;Complete primary;2001;2.114189
zaf;117;Black African;Some secondary;2001;7.553423
zaf;117;Black African;Grade 12/Std 10;2001;3.333878
zaf;117;Black African;Higher;2001;1.137712
zaf;117;Black African;Not applicable;2001;0
zaf;117;Black African;Unspecified;2001;0
zaf;118;White;No schooling;2001;0
zaf;118;White;Some primary;2001;0
zaf;118;White;Complete primary;2001;1.137476
zaf;118;White;Some secondary;2001;3.275188
zaf;118;White;Grade 12/Std 10;2001;1
zaf;118;White;Higher;2001;0
zaf;118;White;Not applicable;2001;0
zaf;118;White;Unspecified;2001;0
zaf;118;Black African;No schooling;2001;9.156397
zaf;118;Black African;Some primary;2001;6.539659
zaf;118;Black African;Complete primary;2001;2.334261
zaf;118;Black African;Some secondary;2001;13.581235
zaf;118;Black African;Grade 12/Std 10;2001;1.137712
zaf;118;Black African;Higher;2001;1.160361
zaf;118;Black African;Not applicable;2001;0
zaf;118;Black African;Unspecified;2001;0
zaf;119;White;No schooling;2001;0
zaf;119;White;Some primary;2001;0
zaf;119;White;Complete primary;2001;0
zaf;119;White;Some secondary;2001;0
zaf;119;White;Grade 12/Std 10;2001;0
zaf;119;White;Higher;2001;0
zaf;119;White;Not applicable;2001;0
zaf;119;White;Unspecified;2001;0
zaf;119;Black African;No schooling;2001;14.307738
zaf;119;Black African;Some primary;2001;3.044622
zaf;119;Black African;Complete primary;2001;1.137354
zaf;119;Black African;Some secondary;2001;8.946829
zaf;119;Black African;Grade 12/Std 10;2001;1.154188
zaf;119;Black African;Higher;2001;0
zaf;119;Black African;Not applicable;2001;0
zaf;119;Black African;Unspecified;2001;0
zaf;120;White;No schooling;2001;1
zaf;120;White;Some primary;2001;0
zaf;120;White;Complete primary;2001;0
zaf;120;White;Some secondary;2001;0
zaf;120;White;Grade 12/Std 10;2001;1.137476
zaf;120;White;Higher;2001;1
zaf;120;White;Not applicable;2001;0
zaf;120;White;Unspecified;2001;0
zaf;120;Black African;No schooling;2001;38.030055
zaf;120;Black African;Some primary;2001;5.910732
zaf;120;Black African;Complete primary;2001;1.099157
zaf;120;Black African;Some secondary;2001;8.341194
zaf;120;Black African;Grade 12/Std 10;2001;6.844191
zaf;120;Black African;Higher;2001;2.352902
zaf;120;Black African;Not applicable;2001;0
zaf;120;Black African;Unspecified;2001;0
zaf;0;White;No schooling;2011;0
zaf;0;White;Some primary;2011;0
zaf;0;White;Complete primary;2011;0
zaf;0;White;Some secondary;2011;0
zaf;0;White;Grade 12/Std 10;2011;0
zaf;0;White;Higher;2011;0
zaf;0;White;Not applicable;2011;53197.43831
zaf;0;White;Unspecified;2011;0
zaf;0;Black African;No schooling;2011;0
zaf;0;Black African;Some primary;2011;0
zaf;0;Black African;Complete primary;2011;0
zaf;0;Black African;Some secondary;2011;0
zaf;0;Black African;Grade 12/Std 10;2011;0
zaf;0;Black African;Higher;2011;0
zaf;0;Black African;Not applicable;2011;988469.9765
zaf;0;Black African;Unspecified;2011;0
zaf;1;White;No schooling;2011;0
zaf;1;White;Some primary;2011;0
zaf;1;White;Complete primary;2011;0
zaf;1;White;Some secondary;2011;0
zaf;1;White;Grade 12/Std 10;2011;0
zaf;1;White;Higher;2011;0
zaf;1;White;Not applicable;2011;53150.23559
zaf;1;White;Unspecified;2011;0
zaf;1;Black African;No schooling;2011;0
zaf;1;Black African;Some primary;2011;0
zaf;1;Black African;Complete primary;2011;0
zaf;1;Black African;Some secondary;2011;0
zaf;1;Black African;Grade 12/Std 10;2011;0
zaf;1;Black African;Higher;2011;0
zaf;1;Black African;Not applicable;2011;963871.9756
zaf;1;Black African;Unspecified;2011;0
zaf;2;White;No schooling;2011;0
zaf;2;White;Some primary;2011;0
zaf;2;White;Complete primary;2011;0
zaf;2;White;Some secondary;2011;0
zaf;2;White;Grade 12/Std 10;2011;0
zaf;2;White;Higher;2011;0
zaf;2;White;Not applicable;2011;55725.64076
zaf;2;White;Unspecified;2011;0
zaf;2;Black African;No schooling;2011;0
zaf;2;Black African;Some primary;2011;0
zaf;2;Black African;Complete primary;2011;0
zaf;2;Black African;Some secondary;2011;0
zaf;2;Black African;Grade 12/Std 10;2011;0
zaf;2;Black African;Higher;2011;0
zaf;2;Black African;Not applicable;2011;973912.8181
zaf;2;Black African;Unspecified;2011;0
zaf;3;White;No schooling;2011;0
zaf;3;White;Some primary;2011;0
zaf;3;White;Complete primary;2011;0
zaf;3;White;Some secondary;2011;0
zaf;3;White;Grade 12/Std 10;2011;0
zaf;3;White;Higher;2011;0
zaf;3;White;Not applicable;2011;53728.06317
zaf;3;White;Unspecified;2011;0
zaf;3;Black African;No schooling;2011;0
zaf;3;Black African;Some primary;2011;0
zaf;3;Black African;Complete primary;2011;0
zaf;3;Black African;Some secondary;2011;0
zaf;3;Black African;Grade 12/Std 10;2011;0
zaf;3;Black African;Higher;2011;0
zaf;3;Black African;Not applicable;2011;965040.9778
zaf;3;Black African;Unspecified;2011;0
zaf;4;White;No schooling;2011;0
zaf;4;White;Some primary;2011;0
zaf;4;White;Complete primary;2011;0
zaf;4;White;Some secondary;2011;0
zaf;4;White;Grade 12/Std 10;2011;0
zaf;4;White;Higher;2011;0
zaf;4;White;Not applicable;2011;52466.01663
zaf;4;White;Unspecified;2011;0
zaf;4;Black African;No schooling;2011;0
zaf;4;Black African;Some primary;2011;0
zaf;4;Black African;Complete primary;2011;0
zaf;4;Black African;Some secondary;2011;0
zaf;4;Black African;Grade 12/Std 10;2011;0
zaf;4;Black African;Higher;2011;0
zaf;4;Black African;Not applicable;2011;939146.2418
zaf;4;Black African;Unspecified;2011;0
zaf;5;White;No schooling;2011;22752.83868
zaf;5;White;Some primary;2011;28325.01399
zaf;5;White;Complete primary;2011;0
zaf;5;White;Some secondary;2011;0
zaf;5;White;Grade 12/Std 10;2011;0
zaf;5;White;Higher;2011;0
zaf;5;White;Not applicable;2011;300
zaf;5;White;Unspecified;2011;33.03092
zaf;5;Black African;No schooling;2011;214484.1314
zaf;5;Black African;Some primary;2011;676220.7617
zaf;5;Black African;Complete primary;2011;0
zaf;5;Black African;Some secondary;2011;0
zaf;5;Black African;Grade 12/Std 10;2011;0
zaf;5;Black African;Higher;2011;0
zaf;5;Black African;Not applicable;2011;1614
zaf;5;Black African;Unspecified;2011;174.34342
zaf;6;White;No schooling;2011;8999.75221
zaf;6;White;Some primary;2011;40525.799
zaf;6;White;Complete primary;2011;0
zaf;6;White;Some secondary;2011;0
zaf;6;White;Grade 12/Std 10;2011;0
zaf;6;White;Higher;2011;0
zaf;6;White;Not applicable;2011;257
zaf;6;White;Unspecified;2011;9.48226
zaf;6;Black African;No schooling;2011;61194.26239
zaf;6;Black African;Some primary;2011;815914.7896
zaf;6;Black African;Complete primary;2011;0
zaf;6;Black African;Some secondary;2011;0
zaf;6;Black African;Grade 12/Std 10;2011;0
zaf;6;Black African;Higher;2011;0
zaf;6;Black African;Not applicable;2011;1649
zaf;6;Black African;Unspecified;2011;76.98028
zaf;7;White;No schooling;2011;1393.82801
zaf;7;White;Some primary;2011;46761.71244
zaf;7;White;Complete primary;2011;0
zaf;7;White;Some secondary;2011;0
zaf;7;White;Grade 12/Std 10;2011;0
zaf;7;White;Higher;2011;0
zaf;7;White;Not applicable;2011;280
zaf;7;White;Unspecified;2011;3.28366
zaf;7;Black African;No schooling;2011;19661.67904
zaf;7;Black African;Some primary;2011;781853.0193
zaf;7;Black African;Complete primary;2011;0
zaf;7;Black African;Some secondary;2011;0
zaf;7;Black African;Grade 12/Std 10;2011;0
zaf;7;Black African;Higher;2011;0
zaf;7;Black African;Not applicable;2011;2218
zaf;7;Black African;Unspecified;2011;34.8509
zaf;8;White;No schooling;2011;417.97266
zaf;8;White;Some primary;2011;47284.11184
zaf;8;White;Complete primary;2011;0
zaf;8;White;Some secondary;2011;0
zaf;8;White;Grade 12/Std 10;2011;0
zaf;8;White;Higher;2011;0
zaf;8;White;Not applicable;2011;306
zaf;8;White;Unspecified;2011;7.21051
zaf;8;Black African;No schooling;2011;9937.64908
zaf;8;Black African;Some primary;2011;737435.4029
zaf;8;Black African;Complete primary;2011;0
zaf;8;Black African;Some secondary;2011;0
zaf;8;Black African;Grade 12/Std 10;2011;0
zaf;8;Black African;Higher;2011;0
zaf;8;Black African;Not applicable;2011;2411
zaf;8;Black African;Unspecified;2011;46.12086
zaf;9;White;No schooling;2011;366.36711
zaf;9;White;Some primary;2011;47176.97186
zaf;9;White;Complete primary;2011;0
zaf;9;White;Some secondary;2011;0
zaf;9;White;Grade 12/Std 10;2011;0
zaf;9;White;Higher;2011;0
zaf;9;White;Not applicable;2011;344
zaf;9;White;Unspecified;2011;22.62345
zaf;9;Black African;No schooling;2011;7599.63246
zaf;9;Black African;Some primary;2011;718772.8633
zaf;9;Black African;Complete primary;2011;0
zaf;9;Black African;Some secondary;2011;0
zaf;9;Black African;Grade 12/Std 10;2011;0
zaf;9;Black African;Higher;2011;0
zaf;9;Black African;Not applicable;2011;2657
zaf;9;Black African;Unspecified;2011;63.55887
zaf;10;White;No schooling;2011;527.67216
zaf;10;White;Some primary;2011;49577.43602
zaf;10;White;Complete primary;2011;43.86114
zaf;10;White;Some secondary;2011;0
zaf;10;White;Grade 12/Std 10;2011;0
zaf;10;White;Higher;2011;0
zaf;10;White;Not applicable;2011;364
zaf;10;White;Unspecified;2011;16.07026
zaf;10;Black African;No schooling;2011;10995.31337
zaf;10;Black African;Some primary;2011;744266.2506
zaf;10;Black African;Complete primary;2011;615.23007
zaf;10;Black African;Some secondary;2011;0
zaf;10;Black African;Grade 12/Std 10;2011;0
zaf;10;Black African;Higher;2011;0
zaf;10;Black African;Not applicable;2011;2917
zaf;10;Black African;Unspecified;2011;88.63903
zaf;11;White;No schooling;2011;362.74736
zaf;11;White;Some primary;2011;50974.81031
zaf;11;White;Complete primary;2011;90.37164
zaf;11;White;Some secondary;2011;0
zaf;11;White;Grade 12/Std 10;2011;0
zaf;11;White;Higher;2011;0
zaf;11;White;Not applicable;2011;478
zaf;11;White;Unspecified;2011;14.11199
zaf;11;Black African;No schooling;2011;7036.51099
zaf;11;Black African;Some primary;2011;768339.4373
zaf;11;Black African;Complete primary;2011;1466.45206
zaf;11;Black African;Some secondary;2011;0
zaf;11;Black African;Grade 12/Std 10;2011;0
zaf;11;Black African;Higher;2011;0
zaf;11;Black African;Not applicable;2011;3742
zaf;11;Black African;Unspecified;2011;67.52727
zaf;12;White;No schooling;2011;303.1494
zaf;12;White;Some primary;2011;42525.65344
zaf;12;White;Complete primary;2011;6046.01282
zaf;12;White;Some secondary;2011;1228.06088
zaf;12;White;Grade 12/Std 10;2011;0
zaf;12;White;Higher;2011;0
zaf;12;White;Not applicable;2011;559
zaf;12;White;Unspecified;2011;28.25488
zaf;12;Black African;No schooling;2011;5691.24071
zaf;12;Black African;Some primary;2011;579826.3668
zaf;12;Black African;Complete primary;2011;132496.0188
zaf;12;Black African;Some secondary;2011;23354.20176
zaf;12;Black African;Grade 12/Std 10;2011;0
zaf;12;Black African;Higher;2011;0
zaf;12;Black African;Not applicable;2011;4178
zaf;12;Black African;Unspecified;2011;57.69624
zaf;13;White;No schooling;2011;253.77219
zaf;13;White;Some primary;2011;21211.69812
zaf;13;White;Complete primary;2011;23085.36751
zaf;13;White;Some secondary;2011;6241.56642
zaf;13;White;Grade 12/Std 10;2011;4.95686
zaf;13;White;Higher;2011;0
zaf;13;White;Not applicable;2011;756
zaf;13;White;Unspecified;2011;22.54581
zaf;13;Black African;No schooling;2011;5058.44411
zaf;13;Black African;Some primary;2011;386496.6169
zaf;13;Black African;Complete primary;2011;225677.4952
zaf;13;Black African;Some secondary;2011;129330.1333
zaf;13;Black African;Grade 12/Std 10;2011;12.50727
zaf;13;Black African;Higher;2011;0
zaf;13;Black African;Not applicable;2011;5626
zaf;13;Black African;Unspecified;2011;76.73704
zaf;14;White;No schooling;2011;249.02924
zaf;14;White;Some primary;2011;4957.84579
zaf;14;White;Complete primary;2011;16739.43335
zaf;14;White;Some secondary;2011;28890.67965
zaf;14;White;Grade 12/Std 10;2011;1.21972
zaf;14;White;Higher;2011;0
zaf;14;White;Not applicable;2011;1770
zaf;14;White;Unspecified;2011;29.98438
zaf;14;Black African;No schooling;2011;5204.14415
zaf;14;Black African;Some primary;2011;221282.1188
zaf;14;Black African;Complete primary;2011;194474.2517
zaf;14;Black African;Some secondary;2011;351256.7905
zaf;14;Black African;Grade 12/Std 10;2011;4.49149
zaf;14;Black African;Higher;2011;0
zaf;14;Black African;Not applicable;2011;8147
zaf;14;Black African;Unspecified;2011;78.41292
zaf;15;White;No schooling;2011;200.00564
zaf;15;White;Some primary;2011;2357.61331
zaf;15;White;Complete primary;2011;3928.65807
zaf;15;White;Some secondary;2011;47270.8909
zaf;15;White;Grade 12/Std 10;2011;1.22558
zaf;15;White;Higher;2011;0
zaf;15;White;Not applicable;2011;2254
zaf;15;White;Unspecified;2011;37.35792
zaf;15;Black African;No schooling;2011;5532.21318
zaf;15;Black African;Some primary;2011;130026.0295
zaf;15;Black African;Complete primary;2011;124927.4055
zaf;15;Black African;Some secondary;2011;546414.7768
zaf;15;Black African;Grade 12/Std 10;2011;10.20695
zaf;15;Black African;Higher;2011;0
zaf;15;Black African;Not applicable;2011;11360
zaf;15;Black African;Unspecified;2011;113.70444
zaf;16;White;No schooling;2011;220.10042
zaf;16;White;Some primary;2011;1174.99564
zaf;16;White;Complete primary;2011;1738.50516
zaf;16;White;Some secondary;2011;50815.05454
zaf;16;White;Grade 12/Std 10;2011;75.26619
zaf;16;White;Higher;2011;215.7434
zaf;16;White;Not applicable;2011;2506
zaf;16;White;Unspecified;2011;50.84343
zaf;16;Black African;No schooling;2011;6300.88151
zaf;16;Black African;Some primary;2011;76482.41494
zaf;16;Black African;Complete primary;2011;78437.724
zaf;16;Black African;Some secondary;2011;641219.6837
zaf;16;Black African;Grade 12/Std 10;2011;295.11129
zaf;16;Black African;Higher;2011;829.19187
zaf;16;Black African;Not applicable;2011;12948
zaf;16;Black African;Unspecified;2011;132.94606
zaf;17;White;No schooling;2011;163.54028
zaf;17;White;Some primary;2011;654.12417
zaf;17;White;Complete primary;2011;809.16373
zaf;17;White;Some secondary;2011;46111.36912
zaf;17;White;Grade 12/Std 10;2011;4789.89713
zaf;17;White;Higher;2011;406.88462
zaf;17;White;Not applicable;2011;2359
zaf;17;White;Unspecified;2011;44.04188
zaf;17;Black African;No schooling;2011;7577.25729
zaf;17;Black African;Some primary;2011;49216.19237
zaf;17;Black African;Complete primary;2011;50618.56968
zaf;17;Black African;Some secondary;2011;669408.3172
zaf;17;Black African;Grade 12/Std 10;2011;47640.33934
zaf;17;Black African;Higher;2011;2483.34787
zaf;17;Black African;Not applicable;2011;14030
zaf;17;Black African;Unspecified;2011;171.67392
zaf;18;White;No schooling;2011;160.96837
zaf;18;White;Some primary;2011;491.17802
zaf;18;White;Complete primary;2011;574.37452
zaf;18;White;Some secondary;2011;30424.44093
zaf;18;White;Grade 12/Std 10;2011;21671.14205
zaf;18;White;Higher;2011;2019.27513
zaf;18;White;Not applicable;2011;2699
zaf;18;White;Unspecified;2011;74.87387
zaf;18;Black African;No schooling;2011;9236.24751
zaf;18;Black African;Some primary;2011;34828.00557
zaf;18;Black African;Complete primary;2011;35280.19042
zaf;18;Black African;Some secondary;2011;566135.4469
zaf;18;Black African;Grade 12/Std 10;2011;156736.914
zaf;18;Black African;Higher;2011;11467.37692
zaf;18;Black African;Not applicable;2011;18239
zaf;18;Black African;Unspecified;2011;231.07581
zaf;19;White;No schooling;2011;167.77299
zaf;19;White;Some primary;2011;392.02666
zaf;19;White;Complete primary;2011;512.93015
zaf;19;White;Some secondary;2011;11999.43297
zaf;19;White;Grade 12/Std 10;2011;32172.214
zaf;19;White;Higher;2011;8829.45912
zaf;19;White;Not applicable;2011;4361
zaf;19;White;Unspecified;2011;161.97733
zaf;19;Black African;No schooling;2011;12197.79037
zaf;19;Black African;Some primary;2011;29884.95242
zaf;19;Black African;Complete primary;2011;30443.72723
zaf;19;Black African;Some secondary;2011;494263.4897
zaf;19;Black African;Grade 12/Std 10;2011;242204.5594
zaf;19;Black African;Higher;2011;29860.28101
zaf;19;Black African;Not applicable;2011;23839
zaf;19;Black African;Unspecified;2011;426.36698
zaf;20;White;No schooling;2011;207.00186
zaf;20;White;Some primary;2011;457.35735
zaf;20;White;Complete primary;2011;380.11724
zaf;20;White;Some secondary;2011;10340.69953
zaf;20;White;Grade 12/Std 10;2011;38853.64512
zaf;20;White;Higher;2011;8019.21613
zaf;20;White;Not applicable;2011;4204
zaf;20;White;Unspecified;2011;379.24966
zaf;20;Black African;No schooling;2011;15159.0231
