geo,population_total,time
mmr,31380000,1976
mmr,32130000,1977
mmr,32900000,1978
mmr,33680000,1979
mmr,34470000,1980
mmr,35280000,1981
mmr,36100000,1982
mmr,36920000,1983
mmr,37720000,1984
mmr,38510000,1985
mmr,39270000,1986
mmr,40010000,1987
mmr,40710000,1988
mmr,41380000,1989
mmr,42010000,1990
mmr,42590000,1991
mmr,43130000,1992
mmr,43640000,1993
mmr,44160000,1994
mmr,44710000,1995
mmr,45290000,1996
mmr,45900000,1997
mmr,46510000,1998
mmr,47110000,1999
mmr,47670000,2000
mmr,48200000,2001
mmr,48690000,2002
mmr,49150000,2003
mmr,49580000,2004
mmr,49980000,2005
mmr,50360000,2006
mmr,50700000,2007
mmr,51030000,2008
mmr,51370000,2009
mmr,51730000,2010
mmr,52130000,2011
mmr,52540000,2012
mmr,52980000,2013
mmr,53440000,2014
mmr,53900000,2015
nam,229000,1800
nam,229000,1810
nam,229000,1820
nam,229000,1830
nam,229000,1840
nam,229000,1850
nam,229600,1860
nam,230200,1870
nam,230800,1880
nam,231400,1890
nam,232000,1900
nam,232600,1910
nam,233000,1920
nam,274800,1930
nam,330000,1940
nam,485300,1950
nam,494600,1951
nam,504600,1952
nam,515000,1953
nam,526000,1954
nam,537500,1955
nam,549500,1956
nam,561900,1957
nam,574900,1958
nam,588400,1959
nam,602500,1960
nam,617300,1961
nam,632700,1962
nam,648700,1963
nam,665300,1964
nam,682600,1965
nam,700300,1966
nam,718600,1967
nam,737800,1968
nam,758300,1969
nam,780400,1970
nam,804300,1971
nam,829800,1972
nam,856000,1973
nam,881500,1974
nam,905600,1975
nam,928200,1976
nam,949700,1977
nam,970600,1978
nam,991400,1979
nam,1013000,1980
nam,1034000,1981
nam,1057000,1982
nam,1082000,1983
nam,1112000,1984
nam,1149000,1985
nam,1195000,1986
nam,1247000,1987
nam,1304000,1988
nam,1361000,1989
nam,1415000,1990
nam,1466000,1991
nam,1514000,1992
nam,1559000,1993
nam,1606000,1994
nam,1654000,1995
nam,1705000,1996
nam,1758000,1997
nam,1810000,1998
nam,1857000,1999
nam,1898000,2000
nam,1931000,2001
nam,1958000,2002
nam,1981000,2003
nam,2003000,2004
nam,2027000,2005
nam,2054000,2006
nam,2083000,2007
nam,2116000,2008
nam,2152000,2009
nam,2194000,2010
nam,2240000,2011
nam,2292000,2012
nam,2347000,2013
nam,2403000,2014
nam,2459000,2015
nru,1834,1800
nru,1834,1810
nru,1852,1820
nru,1903,1830
nru,1974,1840
nru,2048,1850
nru,2121,1860
nru,2196,1870
nru,2274,1880
nru,2355,1890
nru,2439,1900
nru,2526,1910
nru,2617,1920
nru,2715,1930
nru,2817,1940
nru,2953,1950
nru,3059,1951
nru,3191,1952
nru,3335,1953
nru,3479,1954
nru,3621,1955
nru,3760,1956
nru,3901,1957
nru,4052,1958
nru,4227,1959
nru,4433,1960
nru,4675,1961
nru,4947,1962
nru,5231,1963
nru,5500,1964
nru,5738,1965
nru,5936,1966
nru,6102,1967
nru,6241,1968
nru,6368,1969
nru,6493,1970
nru,6619,1971
nru,6743,1972
nru,6862,1973
nru,6972,1974
nru,7070,1975
nru,7156,1976
nru,7235,1977
nru,7311,1978
nru,7393,1979
nru,7488,1980
nru,7597,1981
nru,7719,1982
nru,7855,1983
nru,8007,1984
nru,8174,1985
nru,8356,1986
nru,8550,1987
nru,8752,1988
nru,8956,1989
nru,9157,1990
nru,9354,1991
nru,9544,1992
nru,9719,1993
nru,9863,1994
nru,9970,1995
nru,10030,1996
nru,10060,1997
nru,10050,1998
nru,10040,1999
nru,10040,2000
nru,10050,2001
nru,10070,2002
nru,10100,2003
nru,10110,2004
nru,10120,2005
nru,10100,2006
nru,10080,2007
nru,10050,2008
nru,10030,2009
nru,10020,2010
nru,10040,2011
nru,10080,2012
nru,10120,2013
nru,10180,2014
nru,10220,2015
npl,3881000,1800
npl,3881000,1810
npl,3920000,1820
npl,4033000,1830
npl,4190000,1840
npl,4353000,1850
npl,4542000,1860
npl,4754000,1870
npl,5003000,1880
npl,5257000,1890
npl,5419000,1900
npl,5696000,1910
npl,6229000,1920
npl,6899000,1930
npl,7642000,1940
npl,8483000,1950
npl,8658000,1951
npl,8823000,1952
npl,8982000,1953
npl,9137000,1954
npl,9290000,1955
npl,9442000,1956
npl,9594000,1957
npl,9747000,1958
npl,9901000,1959
npl,10060000,1960
npl,10220000,1961
npl,10380000,1962
npl,10540000,1963
npl,10720000,1964
npl,10910000,1965
npl,11100000,1966
npl,11310000,1967
npl,11520000,1968
npl,11750000,1969
npl,11990000,1970
npl,12230000,1971
npl,12490000,1972
npl,12750000,1973
npl,13030000,1974
npl,13310000,1975
npl,13610000,1976
npl,13910000,1977
npl,14230000,1978
npl,14550000,1979
npl,14890000,1980
npl,15240000,1981
npl,15600000,1982
npl,15960000,1983
npl,16340000,1984
npl,16710000,1985
npl,17090000,1986
npl,17470000,1987
npl,17870000,1988
npl,18290000,1989
npl,18740000,1990
npl,19240000,1991
npl,19770000,1992
npl,20310000,1993
npl,20860000,1994
npl,21390000,1995
npl,21900000,1996
npl,22400000,1997
npl,22870000,1998
npl,23320000,1999
npl,23740000,2000
npl,24140000,2001
npl,24520000,2002
npl,24870000,2003
npl,25200000,2004
npl,25510000,2005
npl,25790000,2006
npl,26060000,2007
npl,26330000,2008
npl,26590000,2009
npl,26880000,2010
npl,27180000,2011
npl,27500000,2012
npl,27830000,2013
npl,28170000,2014
npl,28510000,2015
nld,2255000,1800
nld,2294000,1810
nld,2408000,1820
nld,2619000,1830
nld,2880000,1840
nld,3123000,1850
nld,3342000,1860
nld,3623000,1870
nld,4025000,1880
nld,4530000,1890
nld,5153000,1900
nld,5915000,1910
nld,6846000,1920
nld,7875000,1930
nld,8861000,1940
nld,10030000,1950
nld,10150000,1951
nld,10280000,1952
nld,10410000,1953
nld,10540000,1954
nld,10680000,1955
nld,10820000,1956
nld,10970000,1957
nld,11110000,1958
nld,11260000,1959
nld,11420000,1960
nld,11580000,1961
nld,11740000,1962
nld,11900000,1963
nld,12060000,1964
nld,12220000,1965
nld,12370000,1966
nld,12530000,1967
nld,12680000,1968
nld,12820000,1969
nld,12960000,1970
nld,13100000,1971
nld,13240000,1972
nld,13370000,1973
nld,13490000,1974
nld,13610000,1975
nld,13720000,1976
nld,13830000,1977
nld,13930000,1978
nld,14020000,1979
nld,14100000,1980
nld,14180000,1981
nld,14260000,1982
nld,14330000,1983
nld,14400000,1984
nld,14470000,1985
nld,14550000,1986
nld,14630000,1987
nld,14720000,1988
nld,14820000,1989
nld,14920000,1990
nld,15020000,1991
nld,15130000,1992
nld,15240000,1993
nld,15350000,1994
nld,15450000,1995
nld,15550000,1996
nld,15640000,1997
nld,15720000,1998
nld,15810000,1999
nld,15890000,2000
nld,15980000,2001
nld,16080000,2002
nld,16170000,2003
nld,16250000,2004
nld,16330000,2005
nld,16400000,2006
nld,16460000,2007
nld,16520000,2008
nld,16580000,2009
nld,16630000,2010
nld,16690000,2011
nld,16750000,2012
nld,16810000,2013
nld,16870000,2014
nld,16920000,2015
ant,112200,1950
ant,114000,1951
ant,116200,1952
ant,118300,1953
ant,120500,1954
ant,122800,1955
ant,125100,1956
ant,127500,1957
ant,129900,1958
ant,132400,1959
ant,134800,1960
ant,137100,1961
ant,139400,1962
ant,141700,1963
ant,144100,1964
ant,146500,1965
ant,149100,1966
ant,151800,1967
ant,154400,1968
ant,156900,1969
ant,159100,1970
ant,160900,1971
ant,162400,1972
ant,163800,1973
ant,165000,1974
ant,166300,1975
ant,167600,1976
ant,168900,1977
ant,170400,1978
ant,171800,1979
ant,173300,1980
ant,174800,1981
ant,176400,1982
ant,178100,1983
ant,179800,1984
ant,181700,1985
ant,183600,1986
ant,185600,1987
ant,187500,1988
ant,189100,1989
ant,190400,1990
ant,191300,1991
ant,191700,1992
ant,191700,1993
ant,191100,1994
ant,189900,1995
ant,188000,1996
ant,185700,1997
ant,183300,1998
ant,181300,1999
ant,180100,2000
ant,179800,2001
ant,180400,2002
ant,181800,2003
ant,183600,2004
ant,186000,2005
ant,188700,2006
ant,191800,2007
ant,195000,2008
ant,198000,2009
ant,200700,2010
ant,202800,2011
ant,204500,2012
ant,205900,2013
ncl,29430,1800
ncl,29430,1810
ncl,29910,1820
ncl,31300,1830
ncl,33260,1840
ncl,35340,1850
ncl,37580,1860
ncl,39960,1870
ncl,42480,1880
ncl,45160,1890
ncl,48030,1900
ncl,51060,1910
ncl,54280,1920
ncl,57680,1930
ncl,61300,1940
ncl,64820,1950
ncl,64280,1951
ncl,64440,1952
ncl,65150,1953
ncl,66290,1954
ncl,67750,1955
ncl,69460,1956
ncl,71360,1957
ncl,73440,1958
ncl,75670,1959
ncl,78060,1960
ncl,80580,1961
ncl,83220,1962
ncl,85910,1963
ncl,88580,1964
ncl,91200,1965
ncl,93680,1966
ncl,96070,1967
ncl,98570,1968
ncl,101500,1969
ncl,105000,1970
ncl,109300,1971
ncl,114100,1972
ncl,119200,1973
ncl,124000,1974
ncl,128200,1975
ncl,131800,1976
ncl,134700,1977
ncl,137200,1978
ncl,139500,1979
ncl,141900,1980
ncl,144200,1981
ncl,146600,1982
ncl,149000,1983
ncl,151400,1984
ncl,153900,1985
ncl,156500,1986
ncl,159200,1987
ncl,162000,1988
ncl,165100,1989
ncl,168500,1990
ncl,172300,1991
ncl,176300,1992
ncl,180600,1993
ncl,184900,1994
ncl,189200,1995
ncl,193500,1996
ncl,197700,1997
ncl,201900,1998
ncl,206000,1999
ncl,210000,2000
ncl,213900,2001
ncl,217700,2002
ncl,221400,2003
ncl,225100,2004
ncl,228700,2005
ncl,232300,2006
ncl,235900,2007
ncl,239400,2008
ncl,242900,2009
ncl,246300,2010
ncl,249800,2011
ncl,253100,2012
ncl,256500,2013
ncl,259800,2014
ncl,263100,2015
nzl,100000,1800
nzl,100000,1810
nzl,100000,1820
nzl,91720,1830
nzl,82480,1840
nzl,94930,1850
nzl,157100,1860
nzl,301000,1870
nzl,505100,1880
nzl,670000,1890
nzl,815500,1900
nzl,1044000,1910
nzl,1236000,1920
nzl,1492000,1930
nzl,1630000,1940
nzl,1908000,1950
nzl,1948000,1951
nzl,1993000,1952
nzl,2040000,1953
nzl,2088000,1954
nzl,2136000,1955
nzl,2183000,1956
nzl,2229000,1957
nzl,2275000,1958
nzl,2323000,1959
nzl,2372000,1960
nzl,2424000,1961
nzl,2477000,1962
nzl,2531000,1963
nzl,2582000,1964
nzl,2628000,1965
nzl,2669000,1966
nzl,2704000,1967
nzl,2738000,1968
nzl,2776000,1969
nzl,2820000,1970
nzl,2872000,1971
nzl,2930000,1972
nzl,2990000,1973
nzl,3043000,1974
nzl,3083000,1975
nzl,3109000,1976
nzl,3123000,1977
nzl,3129000,1978
nzl,3135000,1979
nzl,3147000,1980
nzl,3165000,1981
nzl,3189000,1982
nzl,3216000,1983
nzl,3243000,1984
nzl,3268000,1985
nzl,3290000,1986
nzl,3310000,1987
nzl,3332000,1988
nzl,3360000,1989
nzl,3398000,1990
nzl,3446000,1991
nzl,3503000,1992
nzl,3564000,1993
nzl,3623000,1994
nzl,3675000,1995
nzl,3717000,1996
nzl,3752000,1997
nzl,3784000,1998
nzl,3817000,1999
nzl,3858000,2000
nzl,3907000,2001
nzl,3962000,2002
nzl,4020000,2003
nzl,4079000,2004
nzl,4135000,2005
nzl,4188000,2006
nzl,4238000,2007
nzl,4285000,2008
nzl,4329000,2009
nzl,4369000,2010
nzl,4404000,2011
nzl,4436000,2012
nzl,4465000,2013
nzl,4495000,2014
nzl,4529000,2015
nic,219400,1800
nic,219400,1810
nic,229100,1820
nic,258500,1830
nic,303100,1840
nic,345400,1850
nic,375900,1860
nic,405600,1870
nic,449600,1880
nic,505600,1890
nic,571400,1900
nic,659200,1910
nic,759900,1920
nic,815200,1930
nic,986200,1940
nic,1295000,1950
nic,1332000,1951
nic,1372000,1952
nic,1414000,1953
nic,1460000,1954
nic,1508000,1955
nic,1558000,1956
nic,1611000,1957
nic,1665000,1958
nic,1719000,1959
nic,1775000,1960
nic,1830000,1961
nic,1887000,1962
nic,1944000,1963
nic,2002000,1964
nic,2063000,1965
nic,2125000,1966
nic,2190000,1967
nic,2257000,1968
nic,2326000,1969
nic,2398000,1970
nic,2473000,1971
nic,2550000,1972
nic,2630000,1973
nic,2712000,1974
nic,2797000,1975
nic,2884000,1976
nic,2974000,1977
nic,3065000,1978
nic,3157000,1979
nic,3250000,1980
nic,3343000,1981
nic,3436000,1982
nic,3528000,1983
nic,3619000,1984
nic,3709000,1985
nic,3797000,1986
nic,3883000,1987
nic,3968000,1988
nic,4055000,1989
nic,4145000,1990
nic,4237000,1991
nic,4331000,1992
nic,4427000,1993
nic,4521000,1994
nic,4612000,1995
nic,4701000,1996
nic,4787000,1997
nic,4870000,1998
nic,4950000,1999
nic,5027000,2000
nic,5101000,2001
nic,5172000,2002
nic,5241000,2003
nic,5310000,2004
nic,5379000,2005
nic,5450000,2006
nic,5522000,2007
nic,5595000,2008
nic,5667000,2009
nic,5738000,2010
nic,5808000,2011
nic,5877000,2012
nic,5946000,2013
nic,6014000,2014
nic,6082000,2015
ner,1245000,1800
ner,1245000,1810
ner,1262000,1820
ner,1313000,1830
ner,1383000,1840
ner,1458000,1850
ner,1543000,1860
ner,1634000,1870
ner,1730000,1880
ner,1831000,1890
ner,1939000,1900
ner,2052000,1910
ner,2169000,1920
ner,2286000,1930
ner,2409000,1940
ner,2560000,1950
ner,2638000,1951
ner,2717000,1952
ner,2797000,1953
ner,2878000,1954
ner,2960000,1955
ner,3042000,1956
ner,3126000,1957
ner,3212000,1958
ner,3302000,1959
ner,3395000,1960
ner,3494000,1961
ner,3597000,1962
ner,3703000,1963
ner,3812000,1964
ner,3922000,1965
ner,4032000,1966
ner,4144000,1967
ner,4258000,1968
ner,4376000,1969
ner,4497000,1970
ner,4623000,1971
ner,4753000,1972
ner,4887000,1973
ner,5027000,1974
ner,5171000,1975
ner,5321000,1976
ner,5476000,1977
ner,5636000,1978
ner,5799000,1979
ner,5963000,1980
ner,6130000,1981
ner,6299000,1982
ner,6473000,1983
ner,6652000,1984
ner,6838000,1985
ner,7032000,1986
ner,7233000,1987
ner,7446000,1988
ner,7671000,1989
ner,7912000,1990
ner,8169000,1991
ner,8442000,1992
ner,8732000,1993
ner,9039000,1994
ner,9362000,1995
ner,9702000,1996
ner,10060000,1997
ner,10430000,1998
ner,10820000,1999
ner,11220000,2000
ner,11640000,2001
ner,12080000,2002
ner,12530000,2003
ner,13000000,2004
ner,13490000,2005
ner,14000000,2006
ner,14530000,2007
ner,15090000,2008
ner,15670000,2009
ner,16290000,2010
ner,16950000,2011
ner,17640000,2012
ner,18360000,2013
ner,19110000,2014
ner,19900000,2015
nga,12100000,1800
nga,12100000,1810
nga,12240000,1820
nga,12630000,1830
nga,13180000,1840
nga,13760000,1850
nga,14370000,1860
nga,15020000,1870
nga,15680000,1880
nga,16380000,1890
nga,17110000,1900
nga,17870000,1910
nga,18660000,1920
nga,19220000,1930
nga,26630000,1940
nga,37860000,1950
nga,38430000,1951
nga,39050000,1952
nga,39710000,1953
nga,40400000,1954
nga,41120000,1955
nga,41870000,1956
nga,42660000,1957
nga,43470000,1958
nga,44320000,1959
nga,45210000,1960
nga,46140000,1961
nga,47120000,1962
nga,48130000,1963
nga,49170000,1964
nga,50240000,1965
nga,51340000,1966
nga,52470000,1967
nga,53640000,1968
nga,54860000,1969
nga,56130000,1970
nga,57450000,1971
nga,58830000,1972
nga,60290000,1973
nga,61860000,1974
nga,63570000,1975
nga,65430000,1976
nga,67430000,1977
nga,69510000,1978
nga,71620000,1979
nga,73700000,1980
nga,75730000,1981
nga,77730000,1982
nga,79730000,1983
nga,81780000,1984
nga,83900000,1985
nga,86120000,1986
nga,88410000,1987
nga,90770000,1988
nga,93180000,1989
nga,95620000,1990
nga,98090000,1991
nga,100600000,1992
nga,103100000,1993
nga,105800000,1994
nga,108400000,1995
nga,111200000,1996
nga,114000000,1997
nga,116900000,1998
nga,119800000,1999
nga,122900000,2000
nga,126000000,2001
nga,129200000,2002
nga,132600000,2003
nga,136000000,2004
nga,139600000,2005
nga,143300000,2006
nga,147200000,2007
nga,151100000,2008
nga,155200000,2009
nga,159400000,2010
nga,163800000,2011
nga,168200000,2012
nga,172800000,2013
nga,177500000,2014
nga,182200000,2015
niu,4538,1800
niu,4529,1810
niu,4520,1820
niu,4511,1830
niu,4504,1840
niu,4505,1850
niu,4516,1860
niu,4532,1870
niu,4548,1880
niu,4563,1890
niu,4579,1900
niu,4596,1910
niu,4612,1920
niu,4629,1930
niu,4646,1940
niu,4667,1950
niu,4682,1951
niu,4687,1952
niu,4687,1953
niu,4687,1954
niu,4691,1955
niu,4702,1956
niu,4722,1957
niu,4750,1958
niu,4786,1959
niu,4829,1960
niu,4878,1961
niu,4930,1962
niu,4985,1963
niu,5041,1964
niu,5095,1965
niu,5152,1966
niu,5206,1967
niu,5238,1968
niu,5218,1969
niu,5130,1970
niu,4962,1971
niu,4727,1972
niu,4454,1973
niu,4191,1974
niu,3972,1975
niu,3807,1976
niu,3688,1977
niu,3598,1978
niu,3509,1979
niu,3402,1980
niu,3272,1981
niu,3129,1982
niu,2980,1983
niu,2839,1984
niu,2715,1985
niu,2610,1986
niu,2521,1987
niu,2447,1988
niu,2385,1989
niu,2332,1990
niu,2291,1991
niu,2259,1992
niu,2232,1993
niu,2203,1994
niu,2167,1995
niu,2122,1996
niu,2069,1997
niu,2012,1998
niu,1954,1999
niu,1900,2000
niu,1848,2001
niu,1800,2002
niu,1756,2003
niu,1718,2004
niu,1686,2005
niu,1662,2006
niu,1645,2007
niu,1634,2008
niu,1627,2009
niu,1621,2010
niu,1616,2011
niu,1613,2012
niu,1610,2013
niu,1610,2014
niu,1610,2015
nfk,1689,1950
nfk,1694,1951
nfk,1699,1952
nfk,1704,1953
nfk,1709,1954
nfk,1714,1955
nfk,1719,1956
nfk,1724,1957
nfk,1729,1958
nfk,1734,1959
nfk,1739,1960
nfk,1744,1961
nfk,1749,1962
nfk,1755,1963
nfk,1760,1964
nfk,1765,1965
nfk,1770,1966
nfk,1775,1967
nfk,1780,1968
nfk,1785,1969
nfk,1791,1970
nfk,1796,1971
nfk,1801,1972
nfk,1806,1973
nfk,1812,1974
nfk,1817,1975
nfk,1822,1976
nfk,1828,1977
nfk,1833,1978
nfk,1838,1979
nfk,1844,1980
nfk,1856,1981
nfk,1874,1982
nfk,1899,1983
nfk,1925,1984
nfk,1951,1985
nfk,1964,1986
nfk,1964,1987
nfk,1951,1988
nfk,1938,1989
nfk,1925,1990
nfk,1907,1991
nfk,1883,1992
nfk,1855,1993
nfk,1827,1994
nfk,1799,1995
nfk,1798,1996
nfk,1823,1997
nfk,1874,1998
nfk,1927,1999
nfk,1982,2000
nfk,1963,2001
nfk,1919,2002
nfk,1853,2003
nfk,1840,2004
nfk,1830,2005
nfk,1830,2006
nfk,2110,2007
nfk,2128,2008
mnp,3360,1800
mnp,3360,1810
mnp,3411,1820
mnp,3557,1830
mnp,3764,1840
mnp,3982,1850
mnp,4212,1860
mnp,4455,1870
mnp,4711,1880
mnp,4982,1890
mnp,5269,1900
mnp,5572,1910
mnp,5895,1920
mnp,6237,1930
mnp,6599,1940
mnp,6999,1950
mnp,7089,1951
mnp,7222,1952
mnp,7417,1953
mnp,7685,1954
mnp,8026,1955
mnp,8427,1956
mnp,8864,1957
mnp,9307,1958
mnp,9721,1959
mnp,10070,1960
mnp,10340,1961
mnp,10540,1962
mnp,10710,1963
mnp,10900,1964
mnp,11160,1965
mnp,11490,1966
mnp,11880,1967
mnp,12320,1968
mnp,12770,1969
mnp,13200,1970
mnp,13660,1971
mnp,14140,1972
mnp,14600,1973
mnp,14980,1974
mnp,15230,1975
mnp,15320,1976
mnp,15290,1977
mnp,15390,1978
mnp,15910,1979
mnp,17050,1980
mnp,18910,1981
mnp,21390,1982
mnp,24310,1983
mnp,27360,1984
mnp,30340,1985
mnp,33170,1986
mnp,35900,1987
mnp,38570,1988
mnp,41240,1989
mnp,43970,1990
mnp,46720,1991
mnp,49430,1992
mnp,52120,1993
mnp,54820,1994
mnp,57520,1995
mnp,60250,1996
mnp,62940,1997
mnp,65370,1998
mnp,67270,1999
mnp,68430,2000
mnp,68820,2001
mnp,68500,2002
mnp,67560,2003
mnp,66140,2004
mnp,64370,2005
mnp,62240,2006
mnp,59790,2007
mnp,57340,2008
mnp,55280,2009
mnp,53860,2010
mnp,53230,2011
mnp,53310,2012
mnp,53870,2013
mnp,54540,2014
mnp,55070,2015
nor,868600,1800
nor,918400,1810
nor,995900,1820
nor,1116000,1830
nor,1252000,1840
nor,1402000,1850
nor,1580000,1860
nor,1747000,1870
nor,1884000,1880
nor,2004000,1890
nor,2215000,1900
nor,2384000,1910
nor,2635000,1920
nor,2808000,1930
nor,2972000,1940
nor,3265000,1950
nor,3300000,1951
nor,3334000,1952
nor,3366000,1953
nor,3398000,1954
nor,3429000,1955
nor,3461000,1956
nor,3492000,1957
nor,3522000,1958
nor,3553000,1959
nor,3582000,1960
nor,3611000,1961
nor,3639000,1962
nor,3667000,1963
nor,3695000,1964
nor,3724000,1965
nor,3754000,1966
nor,3785000,1967
nor,3815000,1968
nor,3846000,1969
nor,3876000,1970
nor,3905000,1971
nor,3933000,1972
nor,3960000,1973
nor,3984000,1974
nor,4006000,1975
nor,4025000,1976
nor,4042000,1977
nor,4056000,1978
nor,4070000,1979
nor,4083000,1980
nor,4095000,1981
nor,4108000,1982
nor,4120000,1983
nor,4134000,1984
nor,4148000,1985
nor,4164000,1986
nor,4181000,1987
nor,4200000,1988
nor,4220000,1989
nor,4240000,1990
nor,4262000,1991
nor,4286000,1992
nor,4310000,1993
nor,4334000,1994
nor,4360000,1995
nor,4386000,1996
nor,4413000,1997
nor,4440000,1998
nor,4466000,1999
nor,4492000,2000
nor,4515000,2001
nor,4537000,2002
nor,4561000,2003
nor,4589000,2004
nor,4624000,2005
nor,4667000,2006
nor,4717000,2007
nor,4772000,2008
nor,4830000,2009
nor,4891000,2010
nor,4954000,2011
nor,5018000,2012
nor,5083000,2013
nor,5148000,2014
nor,5211000,2015
omn,318000,1800
omn,318000,1810
omn,320400,1820
omn,327300,1830
omn,336800,1840
omn,346600,1850
omn,356400,1860
omn,368000,1870
omn,382800,1880
omn,399800,1890
omn,417600,1900
omn,436200,1910
omn,444100,1920
omn,447400,1930
omn,450700,1940
omn,456400,1950
omn,462300,1951
omn,469400,1952
omn,477400,1953
omn,486300,1954
omn,495800,1955
omn,505900,1956
omn,516500,1957
omn,527600,1958
omn,539300,1959
omn,551700,1960
omn,564900,1961
omn,578800,1962
omn,593500,1963
omn,608900,1964
omn,625000,1965
omn,642000,1966
omn,660100,1967
omn,679600,1968
omn,700700,1969
omn,723800,1970
omn,749000,1971
omn,776400,1972
omn,807000,1973
omn,841900,1974
omn,882000,1975
omn,927400,1976
omn,977800,1977
omn,1033000,1978
omn,1092000,1979
omn,1154000,1980
omn,1221000,1981
omn,1290000,1982
omn,1361000,1983
omn,1431000,1984
omn,1498000,1985
omn,1561000,1986
omn,1621000,1987
omn,1679000,1988
omn,1742000,1989
omn,1812000,1990
omn,1892000,1991
omn,1980000,1992
omn,2066000,1993
omn,2140000,1994
omn,2192000,1995
omn,2220000,1996
omn,2228000,1997
omn,2225000,1998
omn,2225000,1999
omn,2239000,2000
omn,2273000,2001
omn,2323000,2002
omn,2385000,2003
omn,2448000,2004
omn,2507000,2005
omn,2553000,2006
omn,2594000,2007
omn,2652000,2008
omn,2762000,2009
omn,2944000,2010
omn,3210000,2011
omn,3545000,2012
omn,3907000,2013
omn,4236000,2014
omn,4491000,2015
pak,13120000,1800
pak,13390000,1810
pak,13700000,1820
pak,14110000,1830
pak,14580000,1840
pak,15070000,1850
pak,15590000,1860
pak,16200000,1870
pak,16980000,1880
pak,17870000,1890
pak,18820000,1900
pak,19810000,1910
pak,21320000,1920
pak,23360000,1930
pak,27850000,1940
pak,37540000,1950
pak,37980000,1951
pak,38490000,1952
pak,39070000,1953
pak,39710000,1954
pak,40430000,1955
pak,41200000,1956
pak,42040000,1957
pak,42940000,1958
pak,43890000,1959
pak,44910000,1960
pak,45990000,1961
pak,47120000,1962
pak,48310000,1963
pak,49560000,1964
pak,50850000,1965
pak,52190000,1966
pak,53590000,1967
pak,55050000,1968
pak,56550000,1969
pak,58090000,1970
pak,59690000,1971
pak,61340000,1972
pak,63060000,1973
pak,64870000,1974
pak,66790000,1975
pak,68820000,1976
pak,70950000,1977
pak,73200000,1978
pak,75580000,1979
pak,78070000,1980
pak,80690000,1981
pak,83430000,1982
pak,86260000,1983
pak,89180000,1984
pak,92170000,1985
pak,95210000,1986
pak,98300000,1987
pak,101400000,1988
pak,104500000,1989
pak,107600000,1990
pak,110600000,1991
pak,113600000,1992
pak,116600000,1993
pak,119600000,1994
pak,122600000,1995
pak,125700000,1996
pak,128800000,1997
pak,132000000,1998
pak,135200000,1999
pak,138300000,2000
pak,141300000,2001
pak,144300000,2002
pak,147300000,2003
pak,150300000,2004
pak,153400000,2005
pak,156500000,2006
pak,159800000,2007
pak,163100000,2008
pak,166500000,2009
pak,170000000,2010
pak,173700000,2011
pak,177400000,2012
pak,181200000,2013
pak,185000000,2014
pak,188900000,2015
plw,3875,1800
plw,3875,1810
plw,3927,1820
plw,4076,1830
plw,4286,1840
plw,4507,1850
plw,4738,1860
plw,4981,1870
plw,5236,1880
plw,5504,1890
plw,5787,1900
plw,6083,1910
plw,6396,1920
plw,6725,1930
plw,7071,1940
plw,7441,1950
plw,7497,1951
plw,7620,1952
plw,7797,1953
plw,8013,1954
plw,8259,1955
plw,8525,1956
plw,8802,1957
plw,9084,1958
plw,9364,1959
plw,9638,1960
plw,9901,1961
plw,10150,1962
plw,10380,1963
