old_version_of_income_per_person_version_8,geo,time
369.2,moz,1986
389.9,moz,1987
424.5,moz,1988
443.1,moz,1989
443.2,moz,1990
455.4,moz,1991
410.9,moz,1992
430.2,moz,1993
428.7,moz,1994
419.9,moz,1995
435.9,moz,1996
472.3,moz,1997
519.3,moz,1998
545.8,moz,1999
542.8,moz,2000
601.2,moz,2001
633.6,moz,2002
671.8,moz,2003
710.4,moz,2004
743.0,moz,2005
774.5,moz,2006
814.6,moz,2007
852.4,moz,2008
888.7,moz,2009
382.1,mmr,1800
382.1,mmr,1820
382.0,mmr,1870
529.9,mmr,1901
429.4,mmr,1906
459.8,mmr,1911
519.5,mmr,1913
623.6,mmr,1916
539.0,mmr,1921
616.8,mmr,1926
684.2,mmr,1931
635.5,mmr,1936
560.8,mmr,1938
300.0,mmr,1950
333.7,mmr,1951
331.1,mmr,1952
330.0,mmr,1953
300.5,mmr,1954
329.6,mmr,1955
341.0,mmr,1956
350.4,mmr,1957
330.6,mmr,1958
370.3,mmr,1959
370.9,mmr,1960
368.2,mmr,1961
387.9,mmr,1962
386.4,mmr,1963
380.9,mmr,1964
378.2,mmr,1965
350.8,mmr,1966
349.0,mmr,1967
359.9,mmr,1968
362.6,mmr,1969
366.6,mmr,1970
366.1,mmr,1971
356.6,mmr,1972
343.8,mmr,1973
350.0,mmr,1974
352.8,mmr,1975
362.1,mmr,1976
371.2,mmr,1977
383.3,mmr,1978
388.3,mmr,1979
406.8,mmr,1980
415.7,mmr,1981
423.8,mmr,1982
427.6,mmr,1983
433.9,mmr,1984
431.8,mmr,1985
413.9,mmr,1986
385.2,mmr,1987
331.7,mmr,1988
334.5,mmr,1989
334.6,mmr,1990
323.7,mmr,1991
346.6,mmr,1992
358.5,mmr,1993
374.5,mmr,1994
389.3,mmr,1995
403.2,mmr,1996
415.3,mmr,1997
428.2,mmr,1998
463.2,mmr,1999
514.0,mmr,2000
558.5,mmr,2001
610.7,mmr,2002
678.7,mmr,2003
752.2,mmr,2004
831.0,mmr,2005
921.1,mmr,2006
1011.0,mmr,2007
1027.0,mmr,2008
1055.0,mmr,2009
317.6,nam,1800
317.6,nam,1820
490.8,nam,1913
2389.0,nam,1950
2406.0,nam,1951
2424.0,nam,1952
2458.0,nam,1953
2535.0,nam,1954
2556.0,nam,1955
2587.0,nam,1956
2621.0,nam,1957
2628.0,nam,1958
2711.0,nam,1959
2893.0,nam,1960
2852.0,nam,1961
3173.0,nam,1962
3403.0,nam,1963
3855.0,nam,1964
4010.0,nam,1965
4058.0,nam,1966
3794.0,nam,1967
3727.0,nam,1968
3756.0,nam,1969
3674.0,nam,1970
3666.0,nam,1971
3746.0,nam,1972
3762.0,nam,1973
3788.0,nam,1974
3688.0,nam,1975
3748.0,nam,1976
3876.0,nam,1977
4046.0,nam,1978
4096.0,nam,1979
4167.0,nam,1980
4231.0,nam,1981
4191.0,nam,1982
3957.0,nam,1983
3790.0,nam,1984
3696.0,nam,1985
3699.0,nam,1986
3694.0,nam,1987
3624.0,nam,1988
3719.0,nam,1989
3472.0,nam,1990
3569.0,nam,1991
3805.0,nam,1992
3627.0,nam,1993
3769.0,nam,1994
3823.0,nam,1995
3837.0,nam,1996
3900.0,nam,1997
3939.0,nam,1998
3990.0,nam,1999
4023.0,nam,2000
4023.0,nam,2001
4072.0,nam,2002
4170.0,nam,2003
4400.0,nam,2004
4547.0,nam,2005
4783.0,nam,2006
4957.0,nam,2007
5030.0,nam,2008
4952.0,nam,2009
573.3,nru,1800
573.3,nru,1820
775.0,nru,1913
6312.0,nru,1970
6615.0,nru,1971
6939.0,nru,1972
7285.0,nru,1973
7659.0,nru,1974
8070.0,nru,1975
8518.0,nru,1976
9002.0,nru,1977
9518.0,nru,1978
10060.0,nru,1979
10610.0,nru,1980
11170.0,nru,1981
11740.0,nru,1982
12330.0,nru,1983
12920.0,nru,1984
13520.0,nru,1985
13880.0,nru,1986
13980.0,nru,1987
13830.0,nru,1988
13460.0,nru,1989
12880.0,nru,1990
12130.0,nru,1991
11020.0,nru,1992
10030.0,nru,1993
9157.0,nru,1994
8395.0,nru,1995
7730.0,nru,1996
7146.0,nru,1997
7014.0,nru,1998
6891.0,nru,1999
6888.0,nru,2000
6925.0,nru,2001
6973.0,nru,2002
6961.0,nru,2003
6947.0,nru,2004
6934.0,nru,2005
5030.0,nru,2006
4526.0,nru,2007
3966.0,nru,2008
419.2,npl,1800
419.2,npl,1820
419.1,npl,1870
568.9,npl,1913
524.0,npl,1950
533.4,npl,1951
545.9,npl,1952
573.1,npl,1953
579.1,npl,1954
584.5,npl,1955
604.3,npl,1956
597.9,npl,1957
624.6,npl,1958
634.8,npl,1959
640.8,npl,1960
647.1,npl,1961
652.4,npl,1962
657.2,npl,1963
661.4,npl,1964
665.6,npl,1965
699.9,npl,1966
676.4,npl,1967
668.5,npl,1968
685.3,npl,1969
689.7,npl,1970
668.2,npl,1971
674.8,npl,1972
657.0,npl,1973
683.0,npl,1974
677.2,npl,1975
690.4,npl,1976
694.1,npl,1977
707.0,npl,1978
705.9,npl,1979
672.3,npl,1980
655.4,npl,1981
718.4,npl,1982
679.9,npl,1983
727.0,npl,1984
752.6,npl,1985
765.2,npl,1986
775.6,npl,1987
815.8,npl,1988
813.8,npl,1989
852.7,npl,1990
884.4,npl,1991
897.7,npl,1992
909.0,npl,1993
959.5,npl,1994
968.6,npl,1995
995.5,npl,1996
1011.0,npl,1997
1005.0,npl,1998
1014.0,npl,1999
1055.0,npl,2000
1085.0,npl,2001
1057.0,npl,2002
1065.0,npl,2003
1079.0,npl,2004
1081.0,npl,2005
1107.0,npl,2006
1133.0,npl,2007
1182.0,npl,2008
1225.0,npl,2009
3241.0,nld,1700
2659.0,nld,1800
2659.0,nld,1807
2370.0,nld,1808
2339.0,nld,1809
2683.0,nld,1810
2715.0,nld,1811
2364.0,nld,1812
2128.0,nld,1813
2054.0,nld,1814
2721.0,nld,1815
2590.0,nld,1816
2616.0,nld,1817
2658.0,nld,1818
2534.0,nld,1819
2716.0,nld,1820
2661.0,nld,1821
2686.0,nld,1822
2821.0,nld,1823
2801.0,nld,1824
2729.0,nld,1825
2772.0,nld,1826
2937.0,nld,1827
3000.0,nld,1828
3005.0,nld,1829
2743.0,nld,1830
2949.0,nld,1831
3087.0,nld,1832
3018.0,nld,1833
3045.0,nld,1834
3036.0,nld,1835
3137.0,nld,1836
3211.0,nld,1837
3245.0,nld,1838
3244.0,nld,1839
3276.0,nld,1840
3308.0,nld,1841
3227.0,nld,1842
3170.0,nld,1843
3200.0,nld,1844
3177.0,nld,1845
3182.0,nld,1846
3204.0,nld,1847
3256.0,nld,1848
3353.0,nld,1849
3417.0,nld,1850
3467.0,nld,1851
3427.0,nld,1852
3349.0,nld,1853
3555.0,nld,1854
3458.0,nld,1855
3597.0,nld,1856
3534.0,nld,1857
3437.0,nld,1858
3314.0,nld,1859
3473.0,nld,1860
3377.0,nld,1861
3511.0,nld,1862
3578.0,nld,1863
3720.0,nld,1864
3727.0,nld,1865
3868.0,nld,1866
3735.0,nld,1867
3758.0,nld,1868
3881.0,nld,1869
4005.0,nld,1870
3980.0,nld,1871
4024.0,nld,1872
4108.0,nld,1873
3954.0,nld,1874
4182.0,nld,1875
4193.0,nld,1876
4243.0,nld,1877
4231.0,nld,1878
4024.0,nld,1879
4256.0,nld,1880
4282.0,nld,1881
4342.0,nld,1882
4613.0,nld,1883
4643.0,nld,1884
4691.0,nld,1885
4708.0,nld,1886
4771.0,nld,1887
4778.0,nld,1888
4888.0,nld,1889
4637.0,nld,1890
4597.0,nld,1891
4685.0,nld,1892
4583.0,nld,1893
4793.0,nld,1894
4761.0,nld,1895
4897.0,nld,1896
4953.0,nld,1897
4963.0,nld,1898
4968.0,nld,1899
4848.0,nld,1900
5012.0,nld,1901
5148.0,nld,1902
5068.0,nld,1903
5065.0,nld,1904
5245.0,nld,1905
5278.0,nld,1906
5113.0,nld,1907
5146.0,nld,1908
5354.0,nld,1909
5518.0,nld,1910
5636.0,nld,1911
5718.0,nld,1912
5912.0,nld,1913
5750.0,nld,1914
5445.0,nld,1915
5353.0,nld,1916
4738.0,nld,1917
4384.0,nld,1918
4876.0,nld,1919
5532.0,nld,1920
6464.0,nld,1921
6781.0,nld,1922
6816.0,nld,1923
7185.0,nld,1924
7314.0,nld,1925
7700.0,nld,1926
7946.0,nld,1927
8171.0,nld,1928
8209.0,nld,1929
7994.0,nld,1930
7590.0,nld,1931
7389.0,nld,1932
7315.0,nld,1933
7149.0,nld,1934
7263.0,nld,1935
7591.0,nld,1936
7950.0,nld,1937
7632.0,nld,1938
8180.0,nld,1939
7117.0,nld,1940
6670.0,nld,1941
6039.0,nld,1942
5854.0,nld,1943
3882.0,nld,1944
3934.0,nld,1945
6576.0,nld,1946
7464.0,nld,1947
8131.0,nld,1948
8587.0,nld,1949
8812.0,nld,1950
8892.0,nld,1951
8942.0,nld,1952
9597.0,nld,1953
10150.0,nld,1954
10740.0,nld,1955
11080.0,nld,1956
11280.0,nld,1957
11000.0,nld,1958
11360.0,nld,1959
12240.0,nld,1960
12430.0,nld,1961
12790.0,nld,1962
13040.0,nld,1963
13990.0,nld,1964
14530.0,nld,1965
14750.0,nld,1966
15360.0,nld,1967
16230.0,nld,1968
17150.0,nld,1969
17910.0,nld,1970
18480.0,nld,1971
18790.0,nld,1972
19560.0,nld,1973
20210.0,nld,1974
20070.0,nld,1975
20810.0,nld,1976
21210.0,nld,1977
21610.0,nld,1978
21850.0,nld,1979
22040.0,nld,1980
21780.0,nld,1981
21400.0,nld,1982
21700.0,nld,1983
22290.0,nld,1984
22790.0,nld,1985
23370.0,nld,1986
23650.0,nld,1987
24300.0,nld,1988
25230.0,nld,1989
26110.0,nld,1990
26530.0,nld,1991
26790.0,nld,1992
26960.0,nld,1993
27590.0,nld,1994
28300.0,nld,1995
29160.0,nld,1996
30250.0,nld,1997
31250.0,nld,1998
32510.0,nld,1999
33530.0,nld,2000
33910.0,nld,2001
33720.0,nld,2002
33670.0,nld,2003
34290.0,nld,2004
34720.0,nld,2005
35850.0,nld,2006
36540.0,nld,2007
37070.0,nld,2008
36070.0,nld,2009
698.1,ant,1800
698.1,ant,1820
1288.0,ant,1913
10120.0,ant,1970
10650.0,ant,1971
11050.0,ant,1972
11410.0,ant,1973
11940.0,ant,1974
12160.0,ant,1975
12810.0,ant,1976
17340.0,ant,1977
18340.0,ant,1978
19050.0,ant,1979
20510.0,ant,1980
20570.0,ant,1981
20010.0,ant,1982
19720.0,ant,1983
19180.0,ant,1984
18590.0,ant,1985
17390.0,ant,1986
17410.0,ant,1987
17490.0,ant,1988
18680.0,ant,1989
18830.0,ant,1990
19080.0,ant,1991
19630.0,ant,1992
20520.0,ant,1993
21690.0,ant,1994
22160.0,ant,1995
22680.0,ant,1996
23270.0,ant,1997
22900.0,ant,1998
22750.0,ant,1999
22280.0,ant,2000
22610.0,ant,2001
22600.0,ant,2002
22740.0,ant,2003
22760.0,ant,2004
22700.0,ant,2005
22800.0,ant,2006
23040.0,ant,2007
23180.0,ant,2008
944.2,ncl,1800
944.2,ncl,1820
1277.0,ncl,1913
4910.0,ncl,1938
9374.0,ncl,1950
21040.0,ncl,1965
19730.0,ncl,1966
20210.0,ncl,1967
22370.0,ncl,1968
24970.0,ncl,1969
31460.0,ncl,1970
32330.0,ncl,1971
32000.0,ncl,1972
27200.0,ncl,1973
29440.0,ncl,1974
30310.0,ncl,1975
30160.0,ncl,1976
30060.0,ncl,1977
32410.0,ncl,1978
27530.0,ncl,1979
26970.0,ncl,1980
24660.0,ncl,1981
24830.0,ncl,1982
23930.0,ncl,1983
23950.0,ncl,1984
24600.0,ncl,1985
23930.0,ncl,1986
24840.0,ncl,1987
32810.0,ncl,1988
35680.0,ncl,1989
36180.0,ncl,1990
37090.0,ncl,1991
36380.0,ncl,1992
35670.0,ncl,1993
35700.0,ncl,1994
36930.0,ncl,1995
36240.0,ncl,1996
36150.0,ncl,1997
34240.0,ncl,1998
33850.0,ncl,1999
33880.0,ncl,2000
33410.0,ncl,2001
32980.0,ncl,2002
32480.0,ncl,2003
32210.0,ncl,2004
31940.0,ncl,2005
31600.0,ncl,2006
31270.0,ncl,2007
30960.0,ncl,2008
541.6,nzl,1700
541.6,nzl,1800
541.6,nzl,1820
541.6,nzl,1830
541.6,nzl,1840
1550.0,nzl,1850
2995.0,nzl,1860
4197.0,nzl,1870
4272.0,nzl,1871
4770.0,nzl,1872
5187.0,nzl,1873
5204.0,nzl,1874
4994.0,nzl,1875
4906.0,nzl,1876
5392.0,nzl,1877
5783.0,nzl,1878
4833.0,nzl,1879
5073.0,nzl,1880
5097.0,nzl,1881
4936.0,nzl,1882
4732.0,nzl,1883
5013.0,nzl,1884
4857.0,nzl,1885
4877.0,nzl,1886
4880.0,nzl,1887
4812.0,nzl,1888
5012.0,nzl,1889
5085.0,nzl,1890
5052.0,nzl,1891
5146.0,nzl,1892
5130.0,nzl,1893
4846.0,nzl,1894
4931.0,nzl,1895
5400.0,nzl,1896
5348.0,nzl,1897
5396.0,nzl,1898
5472.0,nzl,1899
5820.0,nzl,1900
5719.0,nzl,1901
6010.0,nzl,1902
6401.0,nzl,1903
6189.0,nzl,1904
6567.0,nzl,1905
6984.0,nzl,1906
7230.0,nzl,1907
6547.0,nzl,1908
6459.0,nzl,1909
7199.0,nzl,1910
7439.0,nzl,1911
7054.0,nzl,1912
6977.0,nzl,1913
7026.0,nzl,1914
7006.0,nzl,1915
6933.0,nzl,1916
6781.0,nzl,1917
6650.0,nzl,1918
7153.0,nzl,1919
7639.0,nzl,1920
6944.0,nzl,1921
6555.0,nzl,1922
6966.0,nzl,1923
6964.0,nzl,1924
7165.0,nzl,1925
6641.0,nzl,1926
6341.0,nzl,1927
6961.0,nzl,1928
7125.0,nzl,1929
6716.0,nzl,1930
6060.0,nzl,1931
5859.0,nzl,1932
6196.0,nzl,1933
6456.0,nzl,1934
6715.0,nzl,1935
7907.0,nzl,1936
8262.0,nzl,1937
8750.0,nzl,1938
8747.0,nzl,1939
8531.0,nzl,1940
8299.0,nzl,1941
9155.0,nzl,1942
9381.0,nzl,1943
9300.0,nzl,1944
9381.0,nzl,1945
9697.0,nzl,1946
10620.0,nzl,1947
9382.0,nzl,1948
10180.0,nzl,1949
11450.0,nzl,1950
10360.0,nzl,1951
10560.0,nzl,1952
10640.0,nzl,1953
11840.0,nzl,1954
11810.0,nzl,1955
12190.0,nzl,1956
12250.0,nzl,1957
12440.0,nzl,1958
13040.0,nzl,1959
12820.0,nzl,1960
13200.0,nzl,1961
13180.0,nzl,1962
13720.0,nzl,1963
14110.0,nzl,1964
14730.0,nzl,1965
15380.0,nzl,1966
14460.0,nzl,1967
14280.0,nzl,1968
15590.0,nzl,1969
15150.0,nzl,1970
15670.0,nzl,1971
16050.0,nzl,1972
16820.0,nzl,1973
17440.0,nzl,1974
16910.0,nzl,1975
17130.0,nzl,1976
16230.0,nzl,1977
16290.0,nzl,1978
16630.0,nzl,1979
16720.0,nzl,1980
17450.0,nzl,1981
17630.0,nzl,1982
17920.0,nzl,1983
18610.0,nzl,1984
18650.0,nzl,1985
18980.0,nzl,1986
19010.0,nzl,1987
18870.0,nzl,1988
18980.0,nzl,1989
18830.0,nzl,1990
18380.0,nzl,1991
18360.0,nzl,1992
19340.0,nzl,1993
20120.0,nzl,1994
20660.0,nzl,1995
21060.0,nzl,1996
21050.0,nzl,1997
20880.0,nzl,1998
21690.0,nzl,1999
21900.0,nzl,2000
22430.0,nzl,2001
23190.0,nzl,2002
23730.0,nzl,2003
24340.0,nzl,2004
24550.0,nzl,2005
24500.0,nzl,2006
24930.0,nzl,2007
24660.0,nzl,2008
24010.0,nzl,2009
727.0,nic,1800
727.0,nic,1820
2071.0,nic,1920
2150.0,nic,1921
1938.0,nic,1922
2074.0,nic,1923
2164.0,nic,1924
2390.0,nic,1925
2046.0,nic,1926
2056.0,nic,1927
2604.0,nic,1928
2867.0,nic,1929
2317.0,nic,1930
2137.0,nic,1931
1923.0,nic,1932
2385.0,nic,1933
2134.0,nic,1934
2109.0,nic,1935
1634.0,nic,1936
1725.0,nic,1937
1762.0,nic,1938
2107.0,nic,1939
2248.0,nic,1940
2430.0,nic,1941
2286.0,nic,1942
2450.0,nic,1943
2372.0,nic,1944
2331.0,nic,1945
2452.0,nic,1946
2384.0,nic,1947
2539.0,nic,1948
2421.0,nic,1949
2647.0,nic,1950
2742.0,nic,1951
3112.0,nic,1952
3092.0,nic,1953
3280.0,nic,1954
3393.0,nic,1955
3289.0,nic,1956
3457.0,nic,1957
3362.0,nic,1958
3307.0,nic,1959
3248.0,nic,1960
3383.0,nic,1961
3634.0,nic,1962
3902.0,nic,1963
4222.0,nic,1964
4479.0,nic,1965
4482.0,nic,1966
4643.0,nic,1967
4559.0,nic,1968
4710.0,nic,1969
4606.0,nic,1970
4678.0,nic,1971
4689.0,nic,1972
4786.0,nic,1973
5300.0,nic,1974
5125.0,nic,1975
5219.0,nic,1976
5486.0,nic,1977
4950.0,nic,1978
3524.0,nic,1979
3529.0,nic,1980
3595.0,nic,1981
3470.0,nic,1982
3551.0,nic,1983
3398.0,nic,1984
3186.0,nic,1985
3051.0,nic,1986
2956.0,nic,1987
2560.0,nic,1988
2457.0,nic,1989
2355.0,nic,1990
2234.0,nic,1991
2170.0,nic,1992
2098.0,nic,1993
2119.0,nic,1994
2154.0,nic,1995
2197.0,nic,1996
2253.0,nic,1997
2292.0,nic,1998
2679.0,nic,1999
2491.0,nic,2000
2511.0,nic,2001
2475.0,nic,2002
2485.0,nic,2003
2560.0,nic,2004
2611.0,nic,2005
2657.0,nic,2006
2676.0,nic,2007
2689.0,nic,2008
2591.0,nic,2009
371.3,ner,1800
371.3,ner,1820
573.6,ner,1913
732.2,ner,1950
747.2,ner,1951
761.9,ner,1952
776.3,ner,1953
791.1,ner,1954
806.1,ner,1955
820.7,ner,1956
835.5,ner,1957
850.4,ner,1958
865.4,ner,1959
902.9,ner,1960
921.5,ner,1961
997.8,ner,1962
1074.0,ner,1963
1054.0,ner,1964
1109.0,ner,1965
1072.0,ner,1966
1054.0,ner,1967
1040.0,ner,1968
987.3,ner,1969
995.6,ner,1970
1029.0,ner,1971
954.2,ner,1972
774.2,ner,1973
822.8,ner,1974
781.9,ner,1975
768.9,ner,1976
808.9,ner,1977
895.6,ner,1978
936.4,ner,1979
957.5,ner,1980
944.7,ner,1981
909.7,ner,1982
870.3,ner,1983
704.6,ner,1984
698.5,ner,1985
711.6,ner,1986
668.3,ner,1987
687.4,ner,1988
670.2,ner,1989
640.6,ner,1990
639.0,ner,1991
581.2,ner,1992
573.0,ner,1993
579.3,ner,1994
577.5,ner,1995
580.3,ner,1996
580.3,ner,1997
623.3,ner,1998
602.4,ner,1999
577.2,ner,2000
600.6,ner,2001
601.1,ner,2002
610.1,ner,2003
587.8,ner,2004
613.0,ner,2005
629.1,ner,2006
631.2,ner,2007
669.1,ner,2008
643.4,ner,2009
576.4,nga,1800
576.4,nga,1820
890.5,nga,1913
974.0,nga,1950
1026.0,nga,1951
1077.0,nga,1952
1080.0,nga,1953
1132.0,nga,1954
1135.0,nga,1955
1083.0,nga,1956
1101.0,nga,1957
1063.0,nga,1958
1083.0,nga,1959
1105.0,nga,1960
1115.0,nga,1961
1151.0,nga,1962
1229.0,nga,1963
1251.0,nga,1964
1304.0,nga,1965
1231.0,nga,1966
1015.0,nga,1967
978.7,nga,1968
1210.0,nga,1969
1542.0,nga,1970
1680.0,nga,1971
1698.0,nga,1972
1796.0,nga,1973
1948.0,nga,1974
1833.0,nga,1975
1972.0,nga,1976
1982.0,nga,1977
1807.0,nga,1978
1870.0,nga,1979
1843.0,nga,1980
1641.0,nga,1981
1577.0,nga,1982
1448.0,nga,1983
1359.0,nga,1984
1440.0,nga,1985
1434.0,nga,1986
1385.0,nga,1987
1481.0,nga,1988
1535.0,nga,1989
1571.0,nga,1990
1621.0,nga,1991
1620.0,nga,1992
1612.0,nga,1993
1561.0,nga,1994
1561.0,nga,1995
1619.0,nga,1996
1625.0,nga,1997
1614.0,nga,1998
1590.0,nga,1999
1619.0,nga,2000
1630.0,nga,2001
1615.0,nga,2002
1746.0,nga,2003
1807.0,nga,2004
1892.0,nga,2005
1956.0,nga,2006
2036.0,nga,2007
2100.0,nga,2008
2159.0,nga,2009
5631.0,niu,2005
6998.0,cyp_nor,2005
741.9,mnp,1800
741.9,mnp,1820
1003.0,mnp,1913
4465.0,mnp,1950
6284.0,mnp,1973
6497.0,mnp,1990
7776.0,mnp,2001
9618.0,mnp,2005
10060.0,mnp,2006
1254.0,nor,1700
1367.0,nor,1800
1391.0,nor,1820
1449.0,nor,1830
1333.0,nor,1831
1351.0,nor,1832
1498.0,nor,1833
1565.0,nor,1834
1531.0,nor,1835
1486.0,nor,1836
1487.0,nor,1837
1491.0,nor,1838
1490.0,nor,1839
1623.0,nor,1840
1651.0,nor,1841
1659.0,nor,1842
1620.0,nor,1843
1649.0,nor,1844
1718.0,nor,1845
1747.0,nor,1846
1678.0,nor,1847
1584.0,nor,1848
1623.0,nor,1849
1660.0,nor,1850
1761.0,nor,1851
1741.0,nor,1852
1819.0,nor,1853
1868.0,nor,1854
1959.0,nor,1855
1918.0,nor,1856
1810.0,nor,1857
1874.0,nor,1858
1910.0,nor,1859
1974.0,nor,1860
1917.0,nor,1861
2080.0,nor,1862
2083.0,nor,1863
2157.0,nor,1864
2245.0,nor,1865
2264.0,nor,1866
2308.0,nor,1867
2294.0,nor,1868
2376.0,nor,1869
2362.0,nor,1870
2389.0,nor,1871
2531.0,nor,1872
2573.0,nor,1873
2646.0,nor,1874
2694.0,nor,1875
2730.0,nor,1876
2717.0,nor,1877
2587.0,nor,1878
2576.0,nor,1879
2635.0,nor,1880
2654.0,nor,1881
2653.0,nor,1882
2645.0,nor,1883
2678.0,nor,1884
2682.0,nor,1885
2677.0,nor,1886
2695.0,nor,1887
2810.0,nor,1888
2909.0,nor,1889
2968.0,nor,1890
2973.0,nor,1891
3011.0,nor,1892
3072.0,nor,1893
3063.0,nor,1894
3061.0,nor,1895
3105.0,nor,1896
3224.0,nor,1897
3202.0,nor,1898
3256.0,nor,1899
3259.0,nor,1900
3303.0,nor,1901
3324.0,nor,1902
3284.0,nor,1903
3278.0,nor,1904
3285.0,nor,1905
3407.0,nor,1906
3540.0,nor,1907
3626.0,nor,1908
3672.0,nor,1909
3796.0,nor,1910
3916.0,nor,1911
4071.0,nor,1912
4249.0,nor,1913
4293.0,nor,1914
4435.0,nor,1915
4563.0,nor,1916
4100.0,nor,1917
3895.0,nor,1918
4518.0,nor,1919
4756.0,nor,1920
4242.0,nor,1921
4650.0,nor,1922
4744.0,nor,1923
4715.0,nor,1924
4972.0,nor,1925
5017.0,nor,1926
5184.0,nor,1927
5393.0,nor,1928
5882.0,nor,1929
6298.0,nor,1930
5771.0,nor,1931
6019.0,nor,1932
6136.0,nor,1933
6317.0,nor,1934
6598.0,nor,1935
7007.0,nor,1936
7281.0,nor,1937
7401.0,nor,1938
7711.0,nor,1939
7012.0,nor,1940
7141.0,nor,1941
6820.0,nor,1942
6633.0,nor,1943
6229.0,nor,1944
6911.0,nor,1945
7528.0,nor,1946
8446.0,nor,1947
8932.0,nor,1948
9077.0,nor,1949
9428.0,nor,1950
9846.0,nor,1951
10100.0,nor,1952
10390.0,nor,1953
10810.0,nor,1954
10940.0,nor,1955
11420.0,nor,1956
11650.0,nor,1957
11550.0,nor,1958
11940.0,nor,1959
12510.0,nor,1960
13190.0,nor,1961
13450.0,nor,1962
13860.0,nor,1963
14440.0,nor,1964
15090.0,nor,1965
15530.0,nor,1966
16360.0,nor,1967
16580.0,nor,1968
17190.0,nor,1969
17410.0,nor,1970
18180.0,nor,1971
18970.0,nor,1972
19660.0,nor,1973
20360.0,nor,1974
21310.0,nor,1975
22450.0,nor,1976
23310.0,nor,1977
24030.0,nor,1978
25020.0,nor,1979
26180.0,nor,1980
26340.0,nor,1981
26300.0,nor,1982
27150.0,nor,1983
28670.0,nor,1984
30070.0,nor,1985
31050.0,nor,1986
31540.0,nor,1987
31360.0,nor,1988
31530.0,nor,1989
32060.0,nor,1990
33070.0,nor,1991
33970.0,nor,1992
34680.0,nor,1993
36300.0,nor,1994
37690.0,nor,1995
39470.0,nor,1996
41280.0,nor,1997
41910.0,nor,1998
42490.0,nor,1999
43590.0,nor,2000
44220.0,nor,2001
44680.0,nor,2002
44940.0,nor,2003
46480.0,nor,2004
47550.0,nor,2005
48220.0,nor,2006
49010.0,nor,2007
49220.0,nor,2008
47910.0,nor,2009
882.5,omn,1800
886.7,omn,1820
1521.0,omn,1913
1682.0,omn,1950
1753.0,omn,1951
1828.0,omn,1952
1907.0,omn,1953
1986.0,omn,1954
2068.0,omn,1955
2156.0,omn,1956
2243.0,omn,1957
2338.0,omn,1958
2430.0,omn,1959
2523.0,omn,1960
2491.0,omn,1961
2925.0,omn,1962
2976.0,omn,1963
2903.0,omn,1964
2843.0,omn,1965
2914.0,omn,1966
4721.0,omn,1967
8349.0,omn,1968
10210.0,omn,1969
10250.0,omn,1970
10030.0,omn,1971
10620.0,omn,1972
8849.0,omn,1973
9558.0,omn,1974
11520.0,omn,1975
12410.0,omn,1976
11850.0,omn,1977
11030.0,omn,1978
10910.0,omn,1979
10990.0,omn,1980
12210.0,omn,1981
12950.0,omn,1982
14430.0,omn,1983
16130.0,omn,1984
17660.0,omn,1985
17390.0,omn,1986
18120.0,omn,1987
18000.0,omn,1988
18100.0,omn,1989
17490.0,omn,1990
17830.0,omn,1991
18620.0,omn,1992
19020.0,omn,1993
19080.0,omn,1994
19330.0,omn,1995
19210.0,omn,1996
19700.0,omn,1997
19550.0,omn,1998
18840.0,omn,1999
19200.0,omn,2000
19950.0,omn,2001
19770.0,omn,2002
19500.0,omn,2003
19870.0,omn,2004
20330.0,omn,2005
20980.0,omn,2006
21240.0,omn,2007
22790.0,omn,2008
22800.0,omn,2009
683.3,pak,1700
665.7,pak,1800
662.3,pak,1820
662.1,pak,1850
662.3,pak,1870
683.9,pak,1884
704.1,pak,1885
680.5,pak,1886
710.2,pak,1887
715.4,pak,1888
694.7,pak,1889
725.7,pak,1890
657.8,pak,1891
709.4,pak,1892
726.1,pak,1893
735.9,pak,1894
716.6,pak,1895
662.6,pak,1896
782.3,pak,1897
782.6,pak,1898
720.4,pak,1899
744.4,pak,1900
755.1,pak,1901
813.1,pak,1902
819.7,pak,1903
818.5,pak,1904
798.8,pak,1905
816.6,pak,1906
762.5,pak,1907
768.8,pak,1908
869.2,pak,1909
865.4,pak,1910
858.1,pak,1911
855.6,pak,1912
835.5,pak,1913
880.2,pak,1914
858.1,pak,1915
882.2,pak,1916
865.5,pak,1917
754.1,pak,1918
857.5,pak,1919
788.8,pak,1920
844.0,pak,1921
870.9,pak,1922
833.9,pak,1923
866.0,pak,1924
867.5,pak,1925
885.6,pak,1926
877.0,pak,1927
877.0,pak,1928
904.1,pak,1929
901.4,pak,1930
883.4,pak,1931
880.9,pak,1932
869.4,pak,1933
865.4,pak,1934
845.3,pak,1935
865.9,pak,1936
839.9,pak,1937
830.3,pak,1938
836.9,pak,1939
852.6,pak,1940
858.0,pak,1941
844.1,pak,1942
867.3,pak,1943
848.3,pak,1944
824.9,pak,1945
772.4,pak,1946
739.1,pak,1950
698.4,pak,1951
684.6,pak,1952
732.5,pak,1953
731.6,pak,1954
730.5,pak,1955
733.8,pak,1956
747.1,pak,1957
738.7,pak,1958
727.9,pak,1959
744.2,pak,1960
769.0,pak,1961
803.3,pak,1962
831.4,pak,1963
870.8,pak,1964
885.8,pak,1965
932.9,pak,1966
942.4,pak,1967
981.8,pak,1968
1018.0,pak,1969
1094.0,pak,1970
